,Datetime,n_spawn,route,spawn_delay,Adjusted_Datetime,Stops
1735,2024-03-07 14:22:00,1.0,route_R114,-60,2024-03-07 14:21:00,bs_8-bs_18-bs_26
1736,2024-03-07 14:52:00,1.0,route_R114,-60,2024-03-07 14:51:00,bs_8-bs_18-bs_26
1737,2024-03-07 15:22:00,1.0,route_R114,-60,2024-03-07 15:21:00,bs_8-bs_18-bs_26
1738,2024-03-07 15:37:00,1.0,route_R114,-60,2024-03-07 15:36:00,bs_8-bs_18-bs_26
1739,2024-03-07 15:52:00,1.0,route_R114,-60,2024-03-07 15:51:00,bs_8-bs_18-bs_26
1740,2024-03-07 16:07:00,1.0,route_R114,-60,2024-03-07 16:06:00,bs_8-bs_18-bs_26
1741,2024-03-07 16:22:00,1.0,route_R114,-60,2024-03-07 16:21:00,bs_8-bs_18-bs_26
1742,2024-03-07 16:37:00,1.0,route_R114,-60,2024-03-07 16:36:00,bs_8-bs_18-bs_26
1743,2024-03-07 16:52:00,1.0,route_R114,-60,2024-03-07 16:51:00,bs_8-bs_18-bs_26
1744,2024-03-07 17:07:00,1.0,route_R114,-60,2024-03-07 17:06:00,bs_8-bs_18-bs_26
1745,2024-03-07 17:22:00,1.0,route_R114,-60,2024-03-07 17:21:00,bs_8-bs_18-bs_26
1746,2024-03-07 17:37:00,1.0,route_R114,-60,2024-03-07 17:36:00,bs_8-bs_18-bs_26
1747,2024-03-07 17:52:00,1.0,route_R114,-60,2024-03-07 17:51:00,bs_8-bs_18-bs_26
1748,2024-03-07 18:07:00,1.0,route_R114,-60,2024-03-07 18:06:00,bs_8-bs_18-bs_26
1749,2024-03-07 18:22:00,1.0,route_R114,-60,2024-03-07 18:21:00,bs_8-bs_18-bs_26
1750,2024-03-07 18:37:00,1.0,route_R114,-60,2024-03-07 18:36:00,bs_8-bs_18-bs_26
1751,2024-03-07 18:52:00,1.0,route_R114,-60,2024-03-07 18:51:00,bs_8-bs_18-bs_26
1752,2024-03-07 19:22:00,1.0,route_R114,-60,2024-03-07 19:21:00,bs_8-bs_18-bs_26
1753,2024-03-07 19:52:00,1.0,route_R114,-60,2024-03-07 19:51:00,bs_8-bs_18-bs_26
1754,2024-03-07 20:22:00,1.0,route_R114,-60,2024-03-07 20:21:00,bs_8-bs_18-bs_26
1755,2024-03-07 20:52:00,1.0,route_R114,-60,2024-03-07 20:51:00,bs_8-bs_18-bs_26
1756,2024-03-07 21:22:00,1.0,route_R114,-60,2024-03-07 21:21:00,bs_8-bs_18-bs_26
1757,2024-03-07 21:52:00,1.0,route_R114,-60,2024-03-07 21:51:00,bs_8-bs_18-bs_26
1758,2024-03-07 22:22:00,1.0,route_R114,-60,2024-03-07 22:21:00,bs_8-bs_18-bs_26
1759,2024-03-07 22:52:00,1.0,route_R114,-60,2024-03-07 22:51:00,bs_8-bs_18-bs_26
1760,2024-03-07 23:22:00,1.0,route_R114,-60,2024-03-07 23:21:00,bs_8-bs_18-bs_26
1761,2024-03-07 23:52:00,1.0,route_R114,-60,2024-03-07 23:51:00,bs_8-bs_18-bs_26
1762,2024-03-07 07:16:00,1.0,route_115,0,2024-03-07 07:16:00,bs_11-bs_3-bs_4
1763,2024-03-07 13:11:00,1.0,route_115,0,2024-03-07 13:11:00,bs_11-bs_3-bs_4
1764,2024-03-07 06:59:00,1.0,route_R115,0,2024-03-07 06:59:00,bs_9-bs_8-bs_12
1765,2024-03-07 07:20:00,1.0,route_R115,0,2024-03-07 07:20:00,bs_9-bs_8-bs_12
1766,2024-03-07 07:10:00,1.0,route_132,0,2024-03-07 07:10:00,bs_6-bs_13-bs_22-bs_24
1767,2024-03-07 07:28:00,1.0,route_132,0,2024-03-07 07:28:00,bs_6-bs_13-bs_22-bs_24
1768,2024-03-07 08:06:00,1.0,route_132,0,2024-03-07 08:06:00,bs_6-bs_13-bs_22-bs_24
1769,2024-03-07 09:25:00,1.0,route_132,0,2024-03-07 09:25:00,bs_6-bs_13-bs_22-bs_24
1770,2024-03-07 10:25:00,1.0,route_132,0,2024-03-07 10:25:00,bs_6-bs_13-bs_22-bs_24
1771,2024-03-07 11:23:00,1.0,route_132,0,2024-03-07 11:23:00,bs_6-bs_13-bs_22-bs_24
1772,2024-03-07 11:25:00,1.0,route_132,0,2024-03-07 11:25:00,bs_6-bs_13-bs_22-bs_24
1773,2024-03-07 12:18:00,1.0,route_132,0,2024-03-07 12:18:00,bs_6-bs_13-bs_22-bs_24
1774,2024-03-07 12:38:00,1.0,route_132,0,2024-03-07 12:38:00,bs_6-bs_13-bs_22-bs_24
1775,2024-03-07 13:19:00,1.0,route_132,0,2024-03-07 13:19:00,bs_6-bs_13-bs_22-bs_24
1776,2024-03-07 13:38:00,1.0,route_132,0,2024-03-07 13:38:00,bs_6-bs_13-bs_22-bs_24
1777,2024-03-07 13:44:00,1.0,route_132,0,2024-03-07 13:44:00,bs_6-bs_13-bs_22-bs_24
1778,2024-03-07 14:38:00,1.0,route_132,0,2024-03-07 14:38:00,bs_6-bs_13-bs_22-bs_24
1779,2024-03-07 15:38:00,1.0,route_132,0,2024-03-07 15:38:00,bs_6-bs_13-bs_22-bs_24
1780,2024-03-07 15:48:00,1.0,route_132,0,2024-03-07 15:48:00,bs_6-bs_13-bs_22-bs_24
1781,2024-03-07 16:37:00,1.0,route_132,0,2024-03-07 16:37:00,bs_6-bs_13-bs_22-bs_24
1782,2024-03-07 16:38:00,1.0,route_132,0,2024-03-07 16:38:00,bs_6-bs_13-bs_22-bs_24
1783,2024-03-07 17:27:00,1.0,route_132,0,2024-03-07 17:27:00,bs_6-bs_13-bs_22-bs_24
1784,2024-03-07 17:38:00,1.0,route_132,0,2024-03-07 17:38:00,bs_6-bs_13-bs_22-bs_24
1785,2024-03-07 07:17:00,1.0,route_R132,0,2024-03-07 07:17:00,bs_19-bs_17-bs_5
1786,2024-03-07 07:46:00,1.0,route_R132,0,2024-03-07 07:46:00,bs_19-bs_17-bs_5
1787,2024-03-07 08:13:00,1.0,route_R132,0,2024-03-07 08:13:00,bs_19-bs_17-bs_5
1788,2024-03-07 09:35:00,1.0,route_R132,0,2024-03-07 09:35:00,bs_19-bs_17-bs_5
1789,2024-03-07 10:35:00,1.0,route_R132,0,2024-03-07 10:35:00,bs_19-bs_17-bs_5
1790,2024-03-07 11:29:00,1.0,route_R132,0,2024-03-07 11:29:00,bs_19-bs_17-bs_5
1791,2024-03-07 11:48:00,1.0,route_R132,0,2024-03-07 11:48:00,bs_19-bs_17-bs_5
1792,2024-03-07 12:25:00,1.0,route_R132,0,2024-03-07 12:25:00,bs_19-bs_17-bs_5
1793,2024-03-07 12:48:00,1.0,route_R132,0,2024-03-07 12:48:00,bs_19-bs_17-bs_5
1794,2024-03-07 13:03:00,1.0,route_R132,0,2024-03-07 13:03:00,bs_19-bs_17-bs_5
1795,2024-03-07 13:25:00,1.0,route_R132,0,2024-03-07 13:25:00,bs_19-bs_17-bs_5
1796,2024-03-07 13:48:00,1.0,route_R132,0,2024-03-07 13:48:00,bs_19-bs_17-bs_5
1797,2024-03-07 13:50:00,1.0,route_R132,0,2024-03-07 13:50:00,bs_19-bs_17-bs_5
1798,2024-03-07 14:48:00,1.0,route_R132,0,2024-03-07 14:48:00,bs_19-bs_17-bs_5
1799,2024-03-07 15:06:00,1.0,route_R132,0,2024-03-07 15:06:00,bs_19-bs_17-bs_5
1800,2024-03-07 15:26:00,1.0,route_R132,0,2024-03-07 15:26:00,bs_19-bs_17-bs_5
1801,2024-03-07 15:48:00,1.0,route_R132,0,2024-03-07 15:48:00,bs_19-bs_17-bs_5
1802,2024-03-07 15:55:00,1.0,route_R132,0,2024-03-07 15:55:00,bs_19-bs_17-bs_5
1803,2024-03-07 16:45:00,1.0,route_R132,0,2024-03-07 16:45:00,bs_19-bs_17-bs_5
1804,2024-03-07 16:48:00,1.0,route_R132,0,2024-03-07 16:48:00,bs_19-bs_17-bs_5
1805,2024-03-07 17:35:00,1.0,route_R132,0,2024-03-07 17:35:00,bs_19-bs_17-bs_5
1806,2024-03-07 17:48:00,1.0,route_R132,0,2024-03-07 17:48:00,bs_19-bs_17-bs_5
1807,2024-03-07 06:23:00,1.0,route_138,0,2024-03-07 06:23:00,bs_1-bs_0-bs_20
1808,2024-03-07 07:09:00,1.0,route_138,0,2024-03-07 07:09:00,bs_1-bs_0-bs_20
1809,2024-03-07 07:33:00,1.0,route_138,0,2024-03-07 07:33:00,bs_1-bs_0-bs_20
1810,2024-03-07 08:21:00,1.0,route_138,0,2024-03-07 08:21:00,bs_1-bs_0-bs_20
1811,2024-03-07 09:17:00,1.0,route_138,0,2024-03-07 09:17:00,bs_1-bs_0-bs_20
1812,2024-03-07 11:20:00,1.0,route_138,0,2024-03-07 11:20:00,bs_1-bs_0-bs_20
1813,2024-03-07 12:19:00,1.0,route_138,0,2024-03-07 12:19:00,bs_1-bs_0-bs_20
1814,2024-03-07 13:05:00,1.0,route_138,0,2024-03-07 13:05:00,bs_1-bs_0-bs_20
1815,2024-03-07 13:47:00,1.0,route_138,0,2024-03-07 13:47:00,bs_1-bs_0-bs_20
1816,2024-03-07 14:32:00,1.0,route_138,0,2024-03-07 14:32:00,bs_1-bs_0-bs_20
1817,2024-03-07 15:14:00,1.0,route_138,0,2024-03-07 15:14:00,bs_1-bs_0-bs_20
1818,2024-03-07 16:00:00,1.0,route_138,0,2024-03-07 16:00:00,bs_1-bs_0-bs_20
1819,2024-03-07 16:42:00,1.0,route_138,0,2024-03-07 16:42:00,bs_1-bs_0-bs_20
1820,2024-03-07 17:34:00,1.0,route_138,0,2024-03-07 17:34:00,bs_1-bs_0-bs_20
1821,2024-03-07 18:04:00,1.0,route_138,0,2024-03-07 18:04:00,bs_1-bs_0-bs_20
1822,2024-03-07 06:01:00,1.0,route_R138,0,2024-03-07 06:01:00,bs_19-bs_0-bs_10
1823,2024-03-07 06:46:00,1.0,route_R138,0,2024-03-07 06:46:00,bs_19-bs_0-bs_10
1824,2024-03-07 07:21:00,1.0,route_R138,0,2024-03-07 07:21:00,bs_19-bs_0-bs_10
1825,2024-03-07 08:20:00,1.0,route_R138,0,2024-03-07 08:20:00,bs_19-bs_0-bs_10
1826,2024-03-07 09:25:00,1.0,route_R138,0,2024-03-07 09:25:00,bs_19-bs_0-bs_10
1827,2024-03-07 11:25:00,1.0,route_R138,0,2024-03-07 11:25:00,bs_19-bs_0-bs_10
1828,2024-03-07 12:23:00,1.0,route_R138,0,2024-03-07 12:23:00,bs_19-bs_0-bs_10
1829,2024-03-07 13:19:00,1.0,route_R138,0,2024-03-07 13:19:00,bs_19-bs_0-bs_10
1830,2024-03-07 14:06:00,1.0,route_R138,0,2024-03-07 14:06:00,bs_19-bs_0-bs_10
1831,2024-03-07 14:47:00,1.0,route_R138,0,2024-03-07 14:47:00,bs_19-bs_0-bs_10
1832,2024-03-07 15:35:00,1.0,route_R138,0,2024-03-07 15:35:00,bs_19-bs_0-bs_10
1833,2024-03-07 16:12:00,1.0,route_R138,0,2024-03-07 16:12:00,bs_19-bs_0-bs_10
1834,2024-03-07 17:00:00,1.0,route_R138,0,2024-03-07 17:00:00,bs_19-bs_0-bs_10
1835,2024-03-07 17:41:00,1.0,route_R138,0,2024-03-07 17:41:00,bs_19-bs_0-bs_10
1836,2024-03-07 18:31:00,1.0,route_R138,0,2024-03-07 18:31:00,bs_19-bs_0-bs_10
1837,2024-03-08 04:27:00,1.0,route_101,0,2024-03-08 04:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1838,2024-03-08 04:57:00,1.0,route_101,0,2024-03-08 04:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1839,2024-03-08 05:12:00,1.0,route_101,0,2024-03-08 05:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1840,2024-03-08 05:27:00,1.0,route_101,0,2024-03-08 05:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1841,2024-03-08 05:42:00,1.0,route_101,0,2024-03-08 05:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1842,2024-03-08 05:57:00,1.0,route_101,0,2024-03-08 05:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1843,2024-03-08 06:12:00,1.0,route_101,0,2024-03-08 06:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1844,2024-03-08 06:27:00,1.0,route_101,0,2024-03-08 06:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1845,2024-03-08 06:42:00,1.0,route_101,0,2024-03-08 06:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1846,2024-03-08 06:57:00,1.0,route_101,0,2024-03-08 06:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1847,2024-03-08 07:12:00,1.0,route_101,0,2024-03-08 07:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1848,2024-03-08 07:27:00,1.0,route_101,0,2024-03-08 07:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1849,2024-03-08 07:42:00,1.0,route_101,0,2024-03-08 07:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1850,2024-03-08 07:57:00,1.0,route_101,0,2024-03-08 07:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1851,2024-03-08 08:12:00,1.0,route_101,0,2024-03-08 08:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1852,2024-03-08 08:27:00,1.0,route_101,0,2024-03-08 08:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1853,2024-03-08 08:42:00,1.0,route_101,0,2024-03-08 08:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1854,2024-03-08 08:57:00,1.0,route_101,0,2024-03-08 08:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1855,2024-03-08 09:12:00,1.0,route_101,0,2024-03-08 09:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1856,2024-03-08 09:27:00,1.0,route_101,0,2024-03-08 09:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1857,2024-03-08 09:42:00,1.0,route_101,0,2024-03-08 09:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1858,2024-03-08 09:57:00,1.0,route_101,0,2024-03-08 09:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1859,2024-03-08 10:12:00,1.0,route_101,0,2024-03-08 10:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1860,2024-03-08 10:27:00,1.0,route_101,0,2024-03-08 10:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1861,2024-03-08 10:42:00,1.0,route_101,0,2024-03-08 10:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1862,2024-03-08 10:57:00,1.0,route_101,0,2024-03-08 10:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1863,2024-03-08 11:12:00,1.0,route_101,0,2024-03-08 11:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1864,2024-03-08 11:27:00,1.0,route_101,0,2024-03-08 11:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1865,2024-03-08 11:42:00,1.0,route_101,0,2024-03-08 11:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1866,2024-03-08 11:57:00,1.0,route_101,0,2024-03-08 11:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1867,2024-03-08 12:12:00,1.0,route_101,0,2024-03-08 12:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1868,2024-03-08 12:27:00,1.0,route_101,0,2024-03-08 12:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1869,2024-03-08 12:42:00,1.0,route_101,0,2024-03-08 12:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1870,2024-03-08 12:57:00,1.0,route_101,0,2024-03-08 12:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1871,2024-03-08 13:04:00,1.0,route_101,0,2024-03-08 13:04:00,bs_0-bs_17-bs_2-bs_3-bs_4
1872,2024-03-08 13:12:00,1.0,route_101,0,2024-03-08 13:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1873,2024-03-08 13:27:00,1.0,route_101,0,2024-03-08 13:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1874,2024-03-08 13:42:00,1.0,route_101,0,2024-03-08 13:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1875,2024-03-08 13:57:00,1.0,route_101,0,2024-03-08 13:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1876,2024-03-08 14:12:00,1.0,route_101,0,2024-03-08 14:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1877,2024-03-08 14:27:00,1.0,route_101,0,2024-03-08 14:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1878,2024-03-08 14:42:00,1.0,route_101,0,2024-03-08 14:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1879,2024-03-08 14:57:00,1.0,route_101,0,2024-03-08 14:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1880,2024-03-08 15:12:00,1.0,route_101,0,2024-03-08 15:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1881,2024-03-08 15:27:00,1.0,route_101,0,2024-03-08 15:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1882,2024-03-08 15:42:00,1.0,route_101,0,2024-03-08 15:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1883,2024-03-08 15:57:00,1.0,route_101,0,2024-03-08 15:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1884,2024-03-08 16:12:00,1.0,route_101,0,2024-03-08 16:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1885,2024-03-08 16:27:00,1.0,route_101,0,2024-03-08 16:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1886,2024-03-08 16:42:00,1.0,route_101,0,2024-03-08 16:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1887,2024-03-08 16:57:00,1.0,route_101,0,2024-03-08 16:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1888,2024-03-08 17:12:00,1.0,route_101,0,2024-03-08 17:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1889,2024-03-08 17:27:00,1.0,route_101,0,2024-03-08 17:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1890,2024-03-08 17:42:00,1.0,route_101,0,2024-03-08 17:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1891,2024-03-08 17:57:00,1.0,route_101,0,2024-03-08 17:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1892,2024-03-08 18:12:00,1.0,route_101,0,2024-03-08 18:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1893,2024-03-08 18:27:00,1.0,route_101,0,2024-03-08 18:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
1894,2024-03-08 18:42:00,1.0,route_101,0,2024-03-08 18:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
1895,2024-03-08 18:57:00,1.0,route_101,0,2024-03-08 18:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
1896,2024-03-08 19:12:00,1.0,route_101,0,2024-03-08 19:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
1897,2024-03-08 19:31:00,1.0,route_101,0,2024-03-08 19:31:00,bs_0-bs_17-bs_2-bs_3-bs_4
1898,2024-03-08 20:01:00,1.0,route_101,0,2024-03-08 20:01:00,bs_0-bs_17-bs_2-bs_3-bs_4
1899,2024-03-08 20:31:00,1.0,route_101,0,2024-03-08 20:31:00,bs_0-bs_17-bs_2-bs_3-bs_4
1900,2024-03-08 21:01:00,1.0,route_101,0,2024-03-08 21:01:00,bs_0-bs_17-bs_2-bs_3-bs_4
1901,2024-03-08 21:31:00,1.0,route_101,0,2024-03-08 21:31:00,bs_0-bs_17-bs_2-bs_3-bs_4
1902,2024-03-08 22:01:00,1.0,route_101,0,2024-03-08 22:01:00,bs_0-bs_17-bs_2-bs_3-bs_4
1903,2024-03-08 22:31:00,1.0,route_101,0,2024-03-08 22:31:00,bs_0-bs_17-bs_2-bs_3-bs_4
1904,2024-03-08 23:01:00,1.0,route_101,0,2024-03-08 23:01:00,bs_0-bs_17-bs_2-bs_3-bs_4
1905,2024-03-08 23:31:00,1.0,route_101,0,2024-03-08 23:31:00,bs_0-bs_17-bs_2-bs_3-bs_4
1906,2024-03-08 00:23:00,1.0,route_R101,0,2024-03-08 00:23:00,bs_9-bs_8-bs_16-bs_18-bs_0
1907,2024-03-08 05:24:00,1.0,route_R101,0,2024-03-08 05:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1908,2024-03-08 05:39:00,1.0,route_R101,0,2024-03-08 05:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1909,2024-03-08 05:54:00,1.0,route_R101,0,2024-03-08 05:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1910,2024-03-08 06:09:00,1.0,route_R101,0,2024-03-08 06:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1911,2024-03-08 06:24:00,1.0,route_R101,0,2024-03-08 06:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1912,2024-03-08 06:39:00,1.0,route_R101,0,2024-03-08 06:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1913,2024-03-08 06:54:00,1.0,route_R101,0,2024-03-08 06:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1914,2024-03-08 07:09:00,1.0,route_R101,0,2024-03-08 07:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1915,2024-03-08 07:24:00,1.0,route_R101,0,2024-03-08 07:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1916,2024-03-08 07:39:00,1.0,route_R101,0,2024-03-08 07:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1917,2024-03-08 07:54:00,1.0,route_R101,0,2024-03-08 07:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1918,2024-03-08 08:09:00,1.0,route_R101,0,2024-03-08 08:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1919,2024-03-08 08:24:00,1.0,route_R101,0,2024-03-08 08:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1920,2024-03-08 08:39:00,1.0,route_R101,0,2024-03-08 08:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1921,2024-03-08 08:54:00,1.0,route_R101,0,2024-03-08 08:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1922,2024-03-08 09:09:00,1.0,route_R101,0,2024-03-08 09:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1923,2024-03-08 09:24:00,1.0,route_R101,0,2024-03-08 09:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1924,2024-03-08 09:39:00,1.0,route_R101,0,2024-03-08 09:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1925,2024-03-08 09:54:00,1.0,route_R101,0,2024-03-08 09:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1926,2024-03-08 10:09:00,1.0,route_R101,0,2024-03-08 10:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1927,2024-03-08 10:24:00,1.0,route_R101,0,2024-03-08 10:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1928,2024-03-08 10:39:00,1.0,route_R101,0,2024-03-08 10:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1929,2024-03-08 10:54:00,1.0,route_R101,0,2024-03-08 10:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1930,2024-03-08 11:09:00,1.0,route_R101,0,2024-03-08 11:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1931,2024-03-08 11:24:00,1.0,route_R101,0,2024-03-08 11:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1932,2024-03-08 11:39:00,1.0,route_R101,0,2024-03-08 11:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1933,2024-03-08 11:54:00,1.0,route_R101,0,2024-03-08 11:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1934,2024-03-08 12:09:00,1.0,route_R101,0,2024-03-08 12:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1935,2024-03-08 12:24:00,1.0,route_R101,0,2024-03-08 12:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1936,2024-03-08 12:39:00,1.0,route_R101,0,2024-03-08 12:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1937,2024-03-08 12:54:00,1.0,route_R101,0,2024-03-08 12:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1938,2024-03-08 13:09:00,1.0,route_R101,0,2024-03-08 13:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1939,2024-03-08 13:24:00,1.0,route_R101,0,2024-03-08 13:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1940,2024-03-08 13:39:00,1.0,route_R101,0,2024-03-08 13:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1941,2024-03-08 13:54:00,1.0,route_R101,0,2024-03-08 13:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1942,2024-03-08 14:09:00,1.0,route_R101,0,2024-03-08 14:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1943,2024-03-08 14:24:00,1.0,route_R101,0,2024-03-08 14:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1944,2024-03-08 14:39:00,1.0,route_R101,0,2024-03-08 14:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1945,2024-03-08 14:54:00,1.0,route_R101,0,2024-03-08 14:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1946,2024-03-08 15:09:00,1.0,route_R101,0,2024-03-08 15:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1947,2024-03-08 15:24:00,1.0,route_R101,0,2024-03-08 15:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1948,2024-03-08 15:39:00,1.0,route_R101,0,2024-03-08 15:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1949,2024-03-08 15:54:00,1.0,route_R101,0,2024-03-08 15:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1950,2024-03-08 16:09:00,1.0,route_R101,0,2024-03-08 16:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1951,2024-03-08 16:24:00,1.0,route_R101,0,2024-03-08 16:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1952,2024-03-08 16:39:00,1.0,route_R101,0,2024-03-08 16:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1953,2024-03-08 16:54:00,1.0,route_R101,0,2024-03-08 16:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1954,2024-03-08 17:09:00,1.0,route_R101,0,2024-03-08 17:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1955,2024-03-08 17:24:00,1.0,route_R101,0,2024-03-08 17:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1956,2024-03-08 17:39:00,1.0,route_R101,0,2024-03-08 17:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1957,2024-03-08 17:54:00,1.0,route_R101,0,2024-03-08 17:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1958,2024-03-08 18:09:00,1.0,route_R101,0,2024-03-08 18:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1959,2024-03-08 18:24:00,1.0,route_R101,0,2024-03-08 18:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1960,2024-03-08 18:39:00,1.0,route_R101,0,2024-03-08 18:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1961,2024-03-08 18:54:00,1.0,route_R101,0,2024-03-08 18:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1962,2024-03-08 19:09:00,1.0,route_R101,0,2024-03-08 19:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1963,2024-03-08 19:24:00,1.0,route_R101,0,2024-03-08 19:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1964,2024-03-08 19:39:00,1.0,route_R101,0,2024-03-08 19:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
